j;Ptz;t;K;DA;DB;DC;DD;Y;Pt;Pe;Zg;Zw;PtA;PtB;PtC;PtD;PtS;E;PeA;PeB;PeC;PeD;ZgA;ZwB;ZwC;ZwD;RA;RB;RC;RD
4275.0;73.2;15.6;193.0;1.0;1.0;1.0;1.0;6542.926;73.2;160.251;290.508;1182.949;48.412;10.332;0.0;0.0;-14.456;541.537;41.121;119.13;0.0;-0.0;290.508;1182.949;0.0;0.0;0;0;0;0
4276.0;77.5;15.6;193.0;1.0;1.0;1.0;1.0;6931.539;77.5;159.889;290.508;1187.781;48.412;14.632;0.0;0.0;-14.456;527.081;41.121;118.768;0.0;-0.0;290.508;1187.781;0.0;0.0;0;0;0;0
4277.0;89.7;15.6;192.8;1.0;1.0;1.0;1.0;8207.843;89.7;156.396;290.508;1168.756;48.412;26.805;-0.0;-0.0;-14.483;512.598;41.121;115.275;0.0;-0.0;290.508;1168.756;0.0;0.0;0;0;0;0
4278.0;116.7;15.6;198.8;1.0;1.0;1.0;1.0;12153.153;116.7;151.264;290.508;1143.884;48.412;54.599;0.0;-0.0;-13.689;498.909;41.121;110.142;0.0;0.0;290.508;1143.884;0.0;0.0;0;0;0;0
4279.0;125.8;15.6;260.9;1.0;1.0;1.0;1.0;22215.293;125.8;155.066;290.508;1216.304;48.412;71.918;-0.0;0.0;-5.47;493.439;41.121;113.944;0.0;-0.0;290.508;1216.304;0.0;0.0;0;0;0;0
4280.0;124.0;15.6;320.5;1.0;1.0;1.0;1.0;31049.519;124.0;154.553;290.508;1216.756;48.412;78.006;0.0;0.0;2.418;495.857;41.121;113.432;0.0;-0.0;290.508;1216.756;0.0;0.0;0;0;0;0
4281.0;113.9;15.6;344.9;1.0;1.0;1.0;1.0;33718.286;113.9;155.132;290.508;1216.221;48.412;71.135;0.0;0.0;5.647;501.504;41.121;114.01;0.0;-0.0;290.508;1216.221;0.0;0.0;0;0;0;0
4282.0;109.1;15.6;344.9;1.0;1.0;1.0;1.0;33247.111;109.1;155.536;290.508;1215.575;48.412;66.335;0.0;-0.0;5.647;507.152;41.121;114.415;0.0;-0.0;290.508;1215.575;0.0;0.0;0;0;0;0
4283.0;106.5;15.6;344.9;1.0;1.0;1.0;1.0;32993.982;106.5;155.755;290.508;1215.125;48.412;63.735;-0.0;0.0;5.647;512.799;41.121;114.633;0.0;-0.0;290.508;1215.125;0.0;0.0;0;0;0;0
4284.0;106.7;15.6;344.9;1.0;1.0;1.0;1.0;33013.4;106.7;155.738;290.508;1215.162;48.412;63.935;0.0;0.0;5.647;518.447;41.121;114.617;0.0;-0.0;290.508;1215.162;0.0;0.0;0;0;0;0
4285.0;102.9;15.6;347.2;1.0;1.0;1.0;1.0;32994.67;102.9;156.032;290.508;1214.447;48.412;60.44;0.0;0.0;5.952;524.399;41.121;114.911;0.0;-0.0;290.508;1214.447;0.0;0.0;0;0;0;0
4286.0;96.2;15.6;344.9;1.0;1.0;1.0;1.0;32007.114;96.2;156.622;290.508;1212.576;48.412;53.435;0.0;0.0;5.647;530.046;41.121;115.501;0.0;-0.0;290.508;1212.576;0.0;0.0;0;0;0;0
4287.0;96.3;15.6;344.9;1.0;1.0;1.0;1.0;32016.565;96.3;156.614;290.508;1212.607;48.412;53.535;-0.0;-0.0;5.647;535.694;41.121;115.492;0.0;0.0;290.508;1212.607;0.0;0.0;0;0;0;0
4288.0;97.2;15.6;344.9;1.0;1.0;1.0;1.0;32101.737;97.2;156.538;290.508;1212.881;48.412;54.435;-0.0;0.0;5.647;541.341;41.121;115.417;0.0;-0.0;290.508;1212.881;0.0;0.0;0;0;0;0
4289.0;99.3;15.6;344.9;1.0;1.0;1.0;1.0;32301.311;99.3;156.361;290.508;1213.479;48.412;56.535;-0.0;0.0;5.647;546.989;41.121;115.24;0.0;-0.0;290.508;1213.479;0.0;0.0;0;0;0;0
4290.0;106.7;15.6;344.9;1.0;1.0;1.0;1.0;33013.4;106.7;155.738;290.508;1215.162;48.412;63.935;0.0;0.0;5.647;552.636;41.121;114.617;0.0;-0.0;290.508;1215.162;0.0;0.0;0;0;0;0
4291.0;108.4;15.6;344.9;1.0;1.0;1.0;1.0;33178.813;108.4;155.595;290.508;1215.461;48.412;65.635;0.0;0.0;5.647;558.284;41.121;114.473;0.0;-0.0;290.508;1215.461;0.0;0.0;0;0;0;0
4292.0;118.2;15.6;344.9;1.0;1.0;1.0;1.0;34144.377;118.2;154.77;290.508;1216.607;48.412;75.435;-0.0;0.0;5.647;563.931;41.121;113.648;0.0;-0.0;290.508;1216.607;0.0;0.0;0;0;0;0
4293.0;121.9;15.6;344.9;1.0;1.0;1.0;1.0;34513.842;121.9;154.458;290.508;1216.803;48.412;79.135;0.0;0.0;5.647;569.579;41.121;113.337;0.0;-0.0;290.508;1216.803;0.0;0.0;0;0;0;0
4294.0;124.4;15.6;344.9;1.0;1.0;1.0;1.0;34764.884;124.4;154.248;290.508;1216.869;48.412;81.635;-0.0;-0.0;5.647;575.226;41.121;113.126;0.0;-0.0;290.508;1216.869;0.0;0.0;0;0;0;0
4295.0;106.8;15.6;378.8;1.0;1.0;1.0;1.0;38144.311;106.8;155.352;290.508;1215.898;48.412;68.522;0.0;0.0;10.134;585.36;41.121;114.23;0.0;-0.0;290.508;1215.898;0.0;0.0;0;0;0;0
4296.0;86.7;15.6;290.5;1.0;1.0;1.0;1.0;22810.522;86.7;158.028;290.508;1205.356;48.412;36.736;-0.0;0.0;-1.552;583.808;41.121;116.907;0.0;-0.0;290.508;1205.356;0.0;0.0;0;0;0;0
4297.0;75.6;15.6;211.7;1.0;1.0;1.0;1.0;9414.677;75.6;159.314;290.508;1194.413;48.412;21.467;0.0;0.0;-5.721;578.087;41.121;118.192;0.0;-0.0;290.508;1194.413;0.0;0.0;0;0;0;0
4298.0;67.0;15.6;211.7;1.0;1.0;1.0;1.0;8627.786;67.0;160.038;290.508;1185.865;48.412;12.867;0.0;0.0;-5.721;572.367;41.121;118.917;0.0;-0.0;290.508;1185.865;0.0;0.0;0;0;0;0
4299.0;67.0;15.6;203.0;1.0;1.0;1.0;1.0;7292.726;67.0;160.157;290.508;1184.269;48.412;11.459;-0.0;0.0;-7.129;565.237;41.121;119.035;0.0;-0.0;290.508;1184.269;0.0;0.0;0;0;0;0
4300.0;69.2;15.6;203.0;1.0;1.0;1.0;1.0;7489.82;69.2;159.971;290.508;1186.735;48.412;13.659;0.0;0.0;-7.129;558.108;41.121;118.85;0.0;-0.0;290.508;1186.735;0.0;0.0;0;0;0;0
4301.0;83.1;15.6;193.5;1.0;1.0;1.0;1.0;7469.016;83.1;156.718;290.508;1171.285;48.412;26.02;-0.0;0.0;-8.668;549.44;41.121;115.597;0.0;-0.0;290.508;1171.285;0.0;0.0;0;0;0;0
4302.0;106.7;15.6;201.5;1.0;1.0;1.0;1.0;11293.415;106.7;152.406;290.508;1153.423;48.412;50.916;-0.0;0.0;-7.372;542.068;41.121;111.285;0.0;-0.0;290.508;1153.423;0.0;0.0;0;0;0;0
4303.0;116.3;15.6;258.2;1.0;1.0;1.0;1.0;20615.159;116.3;155.253;290.508;1216.052;48.412;69.697;-0.0;0.0;1.809;543.877;41.121;114.132;0.0;-0.0;290.508;1216.052;0.0;0.0;0;0;0;0
4304.0;110.0;15.6;236.9;1.0;1.0;1.0;1.0;16779.806;110.0;155.162;290.508;1201.051;48.412;59.948;0.0;0.0;-1.64;542.237;41.121;114.041;0.0;0.0;290.508;1201.051;0.0;0.0;0;0;0;0
4305.0;103.3;15.6;264.1;1.0;1.0;1.0;1.0;20156.358;103.3;156.267;290.508;1213.774;48.412;57.652;0.0;0.0;2.764;545.001;41.121;115.146;0.0;-0.0;290.508;1213.774;0.0;0.0;0;0;0;0
4306.0;96.9;15.6;264.1;1.0;1.0;1.0;1.0;19506.391;96.9;156.806;290.508;1211.865;48.412;51.252;0.0;0.0;2.764;547.765;41.121;115.685;0.0;-0.0;290.508;1211.865;0.0;0.0;0;0;0;0
4307.0;95.7;15.6;264.1;1.0;1.0;1.0;1.0;19385.776;95.7;156.907;290.508;1211.447;48.412;50.052;0.0;0.0;2.764;550.529;41.121;115.786;0.0;0.0;290.508;1211.447;0.0;0.0;0;0;0;0
4308.0;87.9;15.6;264.1;1.0;1.0;1.0;1.0;18612.348;87.9;157.564;290.508;1208.22;48.412;42.252;0.0;0.0;2.764;553.293;41.121;116.442;0.0;-0.0;290.508;1208.22;0.0;0.0;0;0;0;0
4309.0;85.8;15.6;264.1;1.0;1.0;1.0;1.0;18407.465;85.8;157.741;290.508;1207.19;48.412;40.152;0.0;0.0;2.764;556.057;41.121;116.619;0.0;-0.0;290.508;1207.19;0.0;0.0;0;0;0;0
4310.0;84.8;15.6;264.1;1.0;1.0;1.0;1.0;18310.434;84.8;157.825;290.508;1206.674;48.412;39.152;0.0;0.0;2.764;558.822;41.121;116.703;0.0;-0.0;290.508;1206.674;0.0;0.0;0;0;0;0
4311.0;84.5;15.6;264.1;1.0;1.0;1.0;1.0;18281.394;84.5;157.85;290.508;1206.516;48.412;38.852;0.0;0.0;2.764;561.586;41.121;116.729;0.0;-0.0;290.508;1206.516;0.0;0.0;0;0;0;0
4312.0;86.8;15.6;264.1;1.0;1.0;1.0;1.0;18504.841;86.8;157.656;290.508;1207.689;48.412;41.152;0.0;0.0;2.764;564.35;41.121;116.535;0.0;-0.0;290.508;1207.689;0.0;0.0;0;0;0;0
4313.0;87.6;15.6;264.1;1.0;1.0;1.0;1.0;18582.988;87.6;157.589;290.508;1208.077;48.412;41.952;0.0;0.0;2.764;567.114;41.121;116.468;0.0;-0.0;290.508;1208.077;0.0;0.0;0;0;0;0
4314.0;90.6;15.6;244.9;1.0;1.0;1.0;1.0;15950.612;90.6;157.598;290.508;1208.025;48.412;41.843;-0.0;0.0;-0.345;566.769;41.121;116.477;0.0;-0.0;290.508;1208.025;0.0;0.0;0;0;0;0
4315.0;100.8;15.6;244.9;1.0;1.0;1.0;1.0;16980.894;100.8;156.739;290.508;1212.13;48.412;52.043;0.0;0.0;-0.345;566.425;41.121;115.618;0.0;-0.0;290.508;1212.13;0.0;0.0;0;0;0;0
4316.0;102.4;15.6;264.1;1.0;1.0;1.0;1.0;20064.302;102.4;156.343;290.508;1213.537;48.412;56.752;0.0;0.0;2.764;569.189;41.121;115.221;0.0;-0.0;290.508;1213.537;0.0;0.0;0;0;0;0
4317.0;102.7;15.6;264.1;1.0;1.0;1.0;1.0;20094.964;102.7;156.318;290.508;1213.617;48.412;57.052;0.0;0.0;2.764;571.953;41.121;115.196;0.0;-0.0;290.508;1213.617;0.0;0.0;0;0;0;0
4318.0;101.0;15.6;264.1;1.0;1.0;1.0;1.0;19921.519;101.0;156.461;290.508;1213.149;48.412;55.352;0.0;0.0;2.764;574.717;41.121;115.339;0.0;0.0;290.508;1213.149;0.0;0.0;0;0;0;0
4319.0;90.5;15.6;290.0;1.0;1.0;1.0;1.0;22805.85;90.5;156.992;290.508;1211.081;48.412;49.046;0.0;0.0;6.958;581.675;41.121;115.87;0.0;0.0;290.508;1211.081;0.0;0.0;0;0;0;0
4320.0;80.2;15.6;260.2;1.0;1.0;1.0;1.0;17273.595;80.2;158.265;290.508;1203.69;48.412;33.921;0.0;0.0;2.133;583.808;41.121;117.144;0.0;-0.0;290.508;1203.69;0.0;0.0;0;0;0;0
4321.0;66.4;15.6;208.4;1.0;1.0;1.0;1.0;7963.037;66.4;159.915;290.508;1187.454;48.412;14.324;0.0;0.0;-3.664;580.144;41.121;118.794;0.0;0.0;290.508;1187.454;0.0;0.0;0;0;0;0
4322.0;63.6;15.6;196.3;1.0;1.0;1.0;1.0;5861.846;63.6;160.329;290.508;1181.847;48.412;9.415;0.0;0.0;-5.773;574.371;41.121;119.207;0.0;-0.0;290.508;1181.847;0.0;0.0;0;0;0;0
4323.0;64.4;15.6;196.3;1.0;1.0;1.0;1.0;5932.584;64.4;160.261;290.508;1182.81;48.412;10.215;0.0;0.0;-5.773;568.597;41.121;119.14;0.0;-0.0;290.508;1182.81;0.0;0.0;0;0;0;0
4324.0;67.0;15.6;196.3;1.0;1.0;1.0;1.0;6165.297;67.0;160.042;290.508;1185.806;48.412;12.815;0.0;0.0;-5.773;562.824;41.121;118.921;0.0;-0.0;290.508;1185.806;0.0;0.0;0;0;0;0
4325.0;70.6;15.6;193.6;1.0;1.0;1.0;1.0;6080.607;70.6;159.779;290.508;1189.15;48.412;15.944;0.0;0.0;-6.244;556.58;41.121;118.658;0.0;-0.0;290.508;1189.15;0.0;0.0;0;0;0;0
4326.0;79.9;15.6;196.3;1.0;1.0;1.0;1.0;7479.361;79.9;157.195;290.508;1176.384;48.412;25.715;0.0;-0.0;-5.773;550.806;41.121;116.074;0.0;-0.0;290.508;1176.384;0.0;0.0;0;0;0;0
4327.0;94.9;15.6;258.3;1.0;1.0;1.0;1.0;18329.069;94.9;156.783;290.508;1211.957;48.412;51.525;-0.0;0.0;5.037;555.843;41.121;115.662;0.0;0.0;290.508;1211.957;0.0;0.0;0;0;0;0
4328.0;105.9;15.6;227.9;1.0;1.0;1.0;1.0;14956.576;105.9;154.711;290.508;1190.996;48.412;57.224;-0.0;0.0;-0.264;555.579;41.121;113.589;0.0;-0.0;290.508;1190.996;0.0;0.0;0;0;0;0
4329.0;110.5;15.6;244.8;1.0;1.0;1.0;1.0;17928.28;110.5;155.197;290.508;1208.3;48.412;64.771;-0.0;-0.0;2.683;558.262;41.121;114.075;0.0;-0.0;290.508;1208.3;0.0;0.0;0;0;0;0
4330.0;110.2;15.6;244.8;1.0;1.0;1.0;1.0;17895.758;110.2;155.234;290.508;1208.426;48.412;64.471;-0.0;-0.0;2.683;560.945;41.121;114.113;0.0;-0.0;290.508;1208.426;0.0;0.0;0;0;0;0
4331.0;106.6;15.6;244.8;1.0;1.0;1.0;1.0;17506.841;106.6;155.686;290.508;1209.946;48.412;60.871;-0.0;0.0;2.683;563.628;41.121;114.565;0.0;-0.0;290.508;1209.946;0.0;0.0;0;0;0;0
4332.0;103.9;15.6;244.8;1.0;1.0;1.0;1.0;17216.845;103.9;156.034;290.508;1211.108;48.412;58.171;-0.0;0.0;2.683;566.311;41.121;114.913;0.0;0.0;290.508;1211.108;0.0;0.0;0;0;0;0
4333.0;100.8;15.6;244.8;1.0;1.0;1.0;1.0;16885.801;100.8;156.444;290.508;1212.472;48.412;55.071;-0.0;0.0;2.683;568.994;41.121;115.323;0.0;0.0;290.508;1212.472;0.0;0.0;0;0;0;0
4334.0;98.7;15.6;244.8;1.0;1.0;1.0;1.0;16666.857;98.7;156.661;290.508;1212.43;48.412;52.971;0.0;0.0;2.683;571.677;41.121;115.54;0.0;-0.0;290.508;1212.43;0.0;0.0;0;0;0;0
4335.0;97.2;15.6;235.5;1.0;1.0;1.0;1.0;15127.553;97.2;156.464;290.508;1204.781;48.412;49.849;-0.0;-0.0;1.061;572.738;41.121;115.343;0.0;-0.0;290.508;1204.781;0.0;0.0;0;0;0;0
4336.0;93.5;15.6;222.2;1.0;1.0;1.0;1.0;12769.131;93.5;156.252;290.508;1192.727;48.412;43.83;-0.0;-0.0;-1.258;571.481;41.121;115.13;0.0;0.0;290.508;1192.727;0.0;0.0;0;0;0;0
4337.0;94.1;15.6;222.1;1.0;1.0;1.0;1.0;12819.365;94.1;156.143;290.508;1192.15;48.412;44.413;-0.0;-0.0;-1.275;570.206;41.121;115.022;0.0;-0.0;290.508;1192.15;0.0;0.0;0;0;0;0
4338.0;96.8;15.6;222.1;1.0;1.0;1.0;1.0;13112.783;96.8;155.692;290.508;1190.103;48.412;47.113;-0.0;-0.0;-1.275;568.931;41.121;114.571;0.0;-0.0;290.508;1190.103;0.0;0.0;0;0;0;0
4339.0;99.1;15.6;222.1;1.0;1.0;1.0;1.0;13364.137;99.1;155.318;290.508;1188.399;48.412;49.413;0.0;-0.0;-1.275;567.656;41.121;114.197;0.0;-0.0;290.508;1188.399;0.0;0.0;0;0;0;0
4340.0;98.4;15.6;236.2;1.0;1.0;1.0;1.0;15359.278;98.4;156.327;290.508;1204.847;48.412;51.171;-0.0;-0.0;1.183;568.839;41.121;115.205;0.0;-0.0;290.508;1204.847;0.0;0.0;0;0;0;0
4341.0;102.9;15.6;240.2;1.0;1.0;1.0;1.0;16431.775;102.9;155.918;290.508;1206.752;48.412;56.369;-0.0;-0.0;1.881;570.72;41.121;114.796;0.0;-0.0;290.508;1206.752;0.0;0.0;0;0;0;0
4342.0;106.1;15.6;236.2;1.0;1.0;1.0;1.0;16190.546;106.1;155.247;290.508;1200.743;48.412;58.871;-0.0;0.0;1.183;571.904;41.121;114.125;0.0;0.0;290.508;1200.743;0.0;0.0;0;0;0;0
4343.0;97.6;15.6;268.8;1.0;1.0;1.0;1.0;20194.839;97.6;156.401;290.508;1213.347;48.412;56.056;0.0;0.0;6.868;578.771;41.121;115.28;0.0;-0.0;290.508;1213.347;0.0;0.0;0;0;0;0
4344.0;83.4;15.6;258.3;1.0;1.0;1.0;1.0;17184.688;83.4;157.751;290.508;1207.125;48.412;40.025;0.0;0.0;5.037;583.808;41.121;116.63;0.0;-0.0;290.508;1207.125;0.0;0.0;0;0;0;0
4345.0;71.9;15.6;227.4;1.0;1.0;1.0;1.0;11555.923;71.9;159.58;290.508;1191.501;48.412;18.31;0.0;0.0;-5.178;578.63;41.121;118.458;0.0;-0.0;290.508;1191.501;0.0;0.0;0;0;0;0
4346.0;67.0;15.6;211.6;1.0;1.0;1.0;1.0;8689.705;67.0;160.196;290.508;1183.726;48.412;10.991;0.0;0.0;-7.597;571.033;41.121;119.075;0.0;-0.0;290.508;1183.726;0.0;0.0;0;0;0;0
4347.0;65.8;15.6;201.5;1.0;1.0;1.0;1.0;7031.492;65.8;160.427;290.508;1180.401;48.412;8.244;0.0;-0.0;-9.144;561.889;41.121;119.306;0.0;-0.0;290.508;1180.401;0.0;0.0;0;0;0;0
4348.0;66.9;15.6;201.5;1.0;1.0;1.0;1.0;7127.535;66.9;160.335;290.508;1181.761;48.412;9.344;0.0;0.0;-9.144;552.745;41.121;119.213;0.0;-0.0;290.508;1181.761;0.0;0.0;0;0;0;0
4349.0;70.3;15.6;197.3;1.0;1.0;1.0;1.0;6782.877;70.3;160.102;290.508;1185.004;48.412;12.101;-0.0;0.0;-9.787;542.958;41.121;118.981;0.0;0.0;290.508;1185.004;0.0;0.0;0;0;0;0
4350.0;76.2;15.6;201.7;1.0;1.0;1.0;1.0;8000.276;76.2;159.549;290.508;1191.85;48.412;18.675;0.0;0.0;-9.113;533.845;41.121;118.428;0.0;-0.0;290.508;1191.85;0.0;0.0;0;0;0;0
4351.0;83.3;15.6;258.4;1.0;1.0;1.0;1.0;17373.201;83.3;158.22;290.508;1204.019;48.412;34.457;-0.0;0.0;-0.431;533.414;41.121;117.099;0.0;-0.0;290.508;1204.019;0.0;0.0;0;0;0;0
4352.0;102.5;15.6;221.4;1.0;1.0;1.0;1.0;13730.505;102.5;155.477;290.508;1188.504;48.412;47.991;0.0;-0.0;-6.097;527.317;41.121;114.356;0.0;-0.0;290.508;1188.504;0.0;0.0;0;0;0;0
4353.0;113.0;15.6;284.0;1.0;1.0;1.0;1.0;24234.88;113.0;155.389;290.508;1215.837;48.412;68.077;-0.0;-0.0;3.489;530.807;41.121;114.268;0.0;0.0;290.508;1215.837;0.0;0.0;0;0;0;0
4354.0;114.9;15.6;284.0;1.0;1.0;1.0;1.0;24431.251;114.9;155.229;290.508;1216.086;48.412;69.977;0.0;0.0;3.489;534.296;41.121;114.108;0.0;-0.0;290.508;1216.086;0.0;0.0;0;0;0;0
4355.0;111.1;15.6;284.0;1.0;1.0;1.0;1.0;24039.28;111.1;155.549;290.508;1215.55;48.412;66.177;0.0;0.0;3.489;537.786;41.121;114.428;0.0;-0.0;290.508;1215.55;0.0;0.0;0;0;0;0
4356.0;108.2;15.6;284.0;1.0;1.0;1.0;1.0;23742.275;108.2;155.793;290.508;1215.038;48.412;63.277;0.0;0.0;3.489;541.275;41.121;114.672;0.0;-0.0;290.508;1215.038;0.0;0.0;0;0;0;0
4357.0;105.1;15.6;284.0;1.0;1.0;1.0;1.0;23426.938;105.1;156.054;290.508;1214.387;48.412;60.177;0.0;0.0;3.489;544.765;41.121;114.933;0.0;-0.0;290.508;1214.387;0.0;0.0;0;0;0;0
4358.0;100.0;15.6;284.0;1.0;1.0;1.0;1.0;22913.302;100.0;156.484;290.508;1213.069;48.412;55.077;-0.0;0.0;3.489;548.254;41.121;115.362;0.0;-0.0;290.508;1213.069;0.0;0.0;0;0;0;0
4359.0;96.8;15.6;284.0;1.0;1.0;1.0;1.0;22594.504;96.8;156.753;290.508;1212.075;48.412;51.877;0.0;0.0;3.489;551.744;41.121;115.632;0.0;-0.0;290.508;1212.075;0.0;0.0;0;0;0;0
4360.0;93.6;15.6;284.0;1.0;1.0;1.0;1.0;22278.577;93.6;157.023;290.508;1210.943;48.412;48.677;0.0;0.0;3.489;555.233;41.121;115.901;0.0;-0.0;290.508;1210.943;0.0;0.0;0;0;0;0
4361.0;92.6;15.6;284.0;1.0;1.0;1.0;1.0;22180.464;92.6;157.107;290.508;1210.56;48.412;47.677;0.0;0.0;3.489;558.723;41.121;115.986;0.0;-0.0;290.508;1210.56;0.0;0.0;0;0;0;0
4362.0;94.8;15.6;284.0;1.0;1.0;1.0;1.0;22396.703;94.8;156.922;290.508;1211.384;48.412;49.877;-0.0;0.0;3.489;562.212;41.121;115.8;0.0;-0.0;290.508;1211.384;0.0;0.0;0;0;0;0
4363.0;108.0;15.6;284.0;1.0;1.0;1.0;1.0;23721.862;108.0;155.81;290.508;1214.999;48.412;63.077;0.0;0.0;3.489;565.702;41.121;114.689;0.0;-0.0;290.508;1214.999;0.0;0.0;0;0;0;0
4364.0;113.5;15.6;284.0;1.0;1.0;1.0;1.0;24286.483;113.5;155.347;290.508;1215.906;48.412;68.577;0.0;0.0;3.489;569.191;41.121;114.226;0.0;-0.0;290.508;1215.906;0.0;0.0;0;0;0;0
4365.0;117.4;15.6;284.0;1.0;1.0;1.0;1.0;24690.772;117.4;155.019;290.508;1216.36;48.412;72.477;0.0;0.0;3.489;572.681;41.121;113.897;0.0;0.0;290.508;1216.36;0.0;0.0;0;0;0;0
4366.0;116.4;15.6;284.0;1.0;1.0;1.0;1.0;24586.812;116.4;155.103;290.508;1216.258;48.412;71.477;-0.0;-0.0;3.489;576.17;41.121;113.982;0.0;-0.0;290.508;1216.258;0.0;0.0;0;0;0;0
4367.0;115.8;15.6;312.0;1.0;1.0;1.0;1.0;28747.954;115.8;154.792;290.508;1216.588;48.412;75.165;0.0;0.0;7.777;583.948;41.121;113.671;0.0;-0.0;290.508;1216.588;0.0;0.0;0;0;0;0
4368.0;86.2;15.6;260.3;1.0;1.0;1.0;1.0;17942.47;86.2;157.951;290.508;1205.866;48.412;37.648;0.0;0.0;-0.14;583.808;41.121;116.83;0.0;-0.0;290.508;1205.866;0.0;0.0;0;0;0;0
4369.0;73.9;15.6;202.8;1.0;1.0;1.0;1.0;7819.135;73.9;159.416;290.508;1193.324;48.412;20.255;0.0;-0.0;-5.233;578.575;41.121;118.295;0.0;-0.0;290.508;1193.324;0.0;0.0;0;0;0;0
4370.0;73.7;15.6;197.4;1.0;1.0;1.0;1.0;6986.142;73.7;159.247;290.508;1189.128;48.412;19.129;0.0;-0.0;-6.159;572.416;41.121;118.125;0.0;-0.0;290.508;1189.128;0.0;0.0;0;0;0;0
4371.0;72.8;15.6;197.4;1.0;1.0;1.0;1.0;6891.248;72.8;159.531;290.508;1190.767;48.412;18.229;-0.0;-0.0;-6.159;566.257;41.121;118.41;0.0;0.0;290.508;1190.767;0.0;0.0;0;0;0;0
4372.0;68.4;15.6;197.4;1.0;1.0;1.0;1.0;6483.29;68.4;159.957;290.508;1186.921;48.412;13.829;0.0;0.0;-6.159;560.098;41.121;118.836;0.0;-0.0;290.508;1186.921;0.0;0.0;0;0;0;0
4373.0;83.3;15.6;197.4;1.0;1.0;1.0;1.0;8026.855;83.3;156.551;290.508;1173.508;48.412;28.729;-0.0;0.0;-6.159;553.94;41.121;115.429;0.0;-0.0;290.508;1173.508;0.0;0.0;0;0;0;0
4374.0;109.7;15.6;197.4;1.0;1.0;1.0;1.0;11037.277;109.7;150.906;290.508;1140.205;48.412;55.129;0.0;0.0;-6.159;547.781;41.121;109.784;0.0;0.0;290.508;1140.205;0.0;0.0;0;0;0;0
4375.0;115.2;15.6;256.5;1.0;1.0;1.0;1.0;20182.604;115.2;155.163;290.508;1216.179;48.412;70.761;0.0;-0.0;3.973;551.754;41.121;114.042;0.0;-0.0;290.508;1216.179;0.0;0.0;0;0;0;0
4376.0;114.8;15.6;220.4;1.0;1.0;1.0;1.0;14875.925;114.8;152.9;290.508;1175.525;48.412;64.172;-0.0;-0.0;-2.216;549.538;41.121;111.778;0.0;-0.0;290.508;1175.525;0.0;0.0;0;0;0;0
4377.0;101.8;15.6;246.2;1.0;1.0;1.0;1.0;17218.394;101.8;156.44;290.508;1213.218;48.412;55.595;0.0;0.0;2.207;551.745;41.121;115.319;0.0;-0.0;290.508;1213.218;0.0;0.0;0;0;0;0
4378.0;101.0;15.6;246.2;1.0;1.0;1.0;1.0;17135.778;101.0;156.508;290.508;1212.987;48.412;54.795;0.0;0.0;2.207;553.953;41.121;115.386;0.0;-0.0;290.508;1212.987;0.0;0.0;0;0;0;0
4379.0;89.5;15.6;246.2;1.0;1.0;1.0;1.0;15968.247;89.5;157.476;290.508;1208.705;48.412;43.295;0.0;0.0;2.207;556.16;41.121;116.355;0.0;-0.0;290.508;1208.705;0.0;0.0;0;0;0;0
4380.0;88.1;15.6;246.2;1.0;1.0;1.0;1.0;15828.893;88.1;157.594;290.508;1208.05;48.412;41.895;-0.0;0.0;2.207;558.367;41.121;116.472;0.0;0.0;290.508;1208.05;0.0;0.0;0;0;0;0
4381.0;90.8;15.6;246.2;1.0;1.0;1.0;1.0;16098.221;90.8;157.366;290.508;1209.285;48.412;44.595;0.0;0.0;2.207;560.574;41.121;116.245;0.0;-0.0;290.508;1209.285;0.0;0.0;0;0;0;0
4382.0;88.0;15.6;246.2;1.0;1.0;1.0;1.0;15818.964;88.0;157.602;290.508;1208.002;48.412;41.795;0.0;0.0;2.207;562.781;41.121;116.481;0.0;-0.0;290.508;1208.002;0.0;0.0;0;0;0;0
4383.0;85.5;15.6;246.2;1.0;1.0;1.0;1.0;15571.85;85.5;157.813;290.508;1206.749;48.412;39.295;0.0;0.0;2.207;564.989;41.121;116.691;0.0;-0.0;290.508;1206.749;0.0;0.0;0;0;0;0
4384.0;84.1;15.6;245.8;1.0;1.0;1.0;1.0;15373.447;84.1;157.936;290.508;1205.964;48.412;37.827;0.0;0.0;2.139;567.127;41.121;116.815;0.0;-0.0;290.508;1205.964;0.0;0.0;0;0;0;0
4385.0;90.6;15.6;235.6;1.0;1.0;1.0;1.0;14463.129;90.6;157.536;290.508;1208.373;48.412;42.578;-0.0;0.0;0.39;567.517;41.121;116.415;0.0;-0.0;290.508;1208.373;0.0;0.0;0;0;0;0
4386.0;103.5;15.6;230.6;1.0;1.0;1.0;1.0;15101.89;103.5;155.344;290.508;1196.111;48.412;54.621;-0.0;-0.0;-0.467;567.05;41.121;114.222;0.0;-0.0;290.508;1196.111;0.0;0.0;0;0;0;0
4387.0;117.4;15.6;230.6;1.0;1.0;1.0;1.0;16634.355;117.4;153.44;290.508;1188.205;48.412;68.521;0.0;-0.0;-0.467;566.583;41.121;112.319;0.0;0.0;290.508;1188.205;0.0;0.0;0;0;0;0
4388.0;126.6;15.6;245.8;1.0;1.0;1.0;1.0;19853.404;126.6;153.466;290.508;1203.38;48.412;80.327;-0.0;-0.0;2.139;568.722;41.121;112.345;0.0;-0.0;290.508;1203.38;0.0;0.0;0;0;0;0
